Original_ID	Uniprot_ID	Structure_Alphafold	Source
A0A0K2H7D2	A0A0K2H7D2	../datasets/Structures/A0A0K2H7D2.pdb	alphafold
A0A0K2H7F1	A0A0K2H7F1	../datasets/Structures/A0A0K2H7F1.pdb	alphafold
A0A0K2H7F2	A0A0K2H7F2	../datasets/Structures/A0A0K2H7F2.pdb	alphafold
A0A0K2H7F7	A0A0K2H7F7	../datasets/Structures/A0A0K2H7F7.pdb	alphafold
A0A0K2H7F9	A0A0K2H7F9	../datasets/Structures/A0A0K2H7F9.pdb	alphafold
A0A0K2H7G5	A0A0K2H7G5	../datasets/Structures/A0A0K2H7G5.pdb	alphafold
A0A0K2H7H1	A0A0K2H7H1	../datasets/Structures/A0A0K2H7H1.pdb	alphafold
A0A0K2H7H2	A0A0K2H7H2	../datasets/Structures/A0A0K2H7H2.pdb	alphafold
A0A0K2H7H4	A0A0K2H7H4	../datasets/Structures/A0A0K2H7H4.pdb	alphafold
A0A0K2H7H5	A0A0K2H7H5	../datasets/Structures/A0A0K2H7H5.pdb	alphafold
A0A0K2H7H6	A0A0K2H7H6	../datasets/Structures/A0A0K2H7H6.pdb	alphafold
A0A0K2H7I3	A0A0K2H7I3	../datasets/Structures/A0A0K2H7I3.pdb	alphafold
A0A0K2H7I5	A0A0K2H7I5	../datasets/Structures/A0A0K2H7I5.pdb	alphafold
A0A0K2H7J0	A0A0K2H7J0	../datasets/Structures/A0A0K2H7J0.pdb	alphafold
A0A0K2H7J6	A0A0K2H7J6	../datasets/Structures/A0A0K2H7J6.pdb	alphafold
A0A0K2H7K0	A0A0K2H7K0	../datasets/Structures/A0A0K2H7K0.pdb	alphafold
A0A0K2H7L9	A0A0K2H7L9	../datasets/Structures/A0A0K2H7L9.pdb	alphafold
A0A0K2H7M1	A0A0K2H7M1	../datasets/Structures/A0A0K2H7M1.pdb	alphafold
A0A0K2H7M8	A0A0K2H7M8	../datasets/Structures/A0A0K2H7M8.pdb	alphafold
A0A0K2H7N8	A0A0K2H7N8	../datasets/Structures/A0A0K2H7N8.pdb	alphafold
A0A0K2H7P3	A0A0K2H7P3	../datasets/Structures/A0A0K2H7P3.pdb	alphafold
A0A0K2H7P5	A0A0K2H7P5	../datasets/Structures/A0A0K2H7P5.pdb	alphafold
A0A0K2H7Q5	A0A0K2H7Q5	../datasets/Structures/A0A0K2H7Q5.pdb	alphafold
A0A0K2H7R0	A0A0K2H7R0	../datasets/Structures/A0A0K2H7R0.pdb	alphafold
A0A0K2H7S5	A0A0K2H7S5	../datasets/Structures/A0A0K2H7S5.pdb	alphafold
A0A0K2H7T0	A0A0K2H7T0	../datasets/Structures/A0A0K2H7T0.pdb	alphafold
A0A0K2H7T4	A0A0K2H7T4	../datasets/Structures/A0A0K2H7T4.pdb	alphafold
A0A0K2H7U4	A0A0K2H7U4	../datasets/Structures/A0A0K2H7U4.pdb	alphafold
A0A0K2H7U8	A0A0K2H7U8	../datasets/Structures/A0A0K2H7U8.pdb	alphafold
A0A0K2H7W6	A0A0K2H7W6	../datasets/Structures/A0A0K2H7W6.pdb	alphafold
A0A0K2H7Y2	A0A0K2H7Y2	../datasets/Structures/A0A0K2H7Y2.pdb	alphafold
A0A0K2H7Z2	A0A0K2H7Z2	../datasets/Structures/A0A0K2H7Z2.pdb	alphafold
A0A0K2H805	A0A0K2H805	../datasets/Structures/A0A0K2H805.pdb	alphafold
A0A0K2H816	A0A0K2H816	../datasets/Structures/A0A0K2H816.pdb	alphafold
A0A0K2H821	A0A0K2H821	../datasets/Structures/A0A0K2H821.pdb	alphafold
A0A0K2H822	A0A0K2H822	../datasets/Structures/A0A0K2H822.pdb	alphafold
A0A0K2H825	A0A0K2H825	../datasets/Structures/A0A0K2H825.pdb	alphafold
A0A0K2H826	A0A0K2H826	../datasets/Structures/A0A0K2H826.pdb	alphafold
A0A0K2H851	A0A0K2H851	../datasets/Structures/A0A0K2H851.pdb	alphafold
A0A0K2H889	A0A0K2H889	../datasets/Structures/A0A0K2H889.pdb	alphafold
A0A0K2H8A7	A0A0K2H8A7	../datasets/Structures/A0A0K2H8A7.pdb	alphafold
A0A0K2H8B0	A0A0K2H8B0	../datasets/Structures/A0A0K2H8B0.pdb	alphafold
A0A0K2H8B8	A0A0K2H8B8	../datasets/Structures/A0A0K2H8B8.pdb	alphafold
A0A0K2H8B9	A0A0K2H8B9	../datasets/Structures/A0A0K2H8B9.pdb	alphafold
A0A0K2H8C2	A0A0K2H8C2	../datasets/Structures/A0A0K2H8C2.pdb	alphafold
A0A0K2H8C7	A0A0K2H8C7	../datasets/Structures/A0A0K2H8C7.pdb	alphafold
A0A0K2H8C9	A0A0K2H8C9	../datasets/Structures/A0A0K2H8C9.pdb	alphafold
A0A0K2H8D1	A0A0K2H8D1	../datasets/Structures/A0A0K2H8D1.pdb	alphafold
A0A0K2H8E1	A0A0K2H8E1	../datasets/Structures/A0A0K2H8E1.pdb	alphafold
A0A0K2H8E3	A0A0K2H8E3	../datasets/Structures/A0A0K2H8E3.pdb	alphafold
A0A0K2H8F0	A0A0K2H8F0	../datasets/Structures/A0A0K2H8F0.pdb	alphafold
A0A0K2H8F1	A0A0K2H8F1	../datasets/Structures/A0A0K2H8F1.pdb	alphafold
A0A0K2H8F2	A0A0K2H8F2	../datasets/Structures/A0A0K2H8F2.pdb	alphafold
A0A0K2H8G0	A0A0K2H8G0	../datasets/Structures/A0A0K2H8G0.pdb	alphafold
A0A0K2H8G2	A0A0K2H8G2	../datasets/Structures/A0A0K2H8G2.pdb	alphafold
A0A0K2H8G3	A0A0K2H8G3	../datasets/Structures/A0A0K2H8G3.pdb	alphafold
A0A0K2H8G5	A0A0K2H8G5	../datasets/Structures/A0A0K2H8G5.pdb	alphafold
A0A0K2H8H0	A0A0K2H8H0	../datasets/Structures/A0A0K2H8H0.pdb	alphafold
A0A0K2H8I2	A0A0K2H8I2	../datasets/Structures/A0A0K2H8I2.pdb	alphafold
A0A0K2H8I7	A0A0K2H8I7	../datasets/Structures/A0A0K2H8I7.pdb	alphafold
A0A0K2H8K0	A0A0K2H8K0	../datasets/Structures/A0A0K2H8K0.pdb	alphafold
A0A0K2H8L2	A0A0K2H8L2	../datasets/Structures/A0A0K2H8L2.pdb	alphafold
A0A0K2H8M4	A0A0K2H8M4	../datasets/Structures/A0A0K2H8M4.pdb	alphafold
A0A0K2H8M7	A0A0K2H8M7	../datasets/Structures/A0A0K2H8M7.pdb	alphafold
A0A0K2H8M8	A0A0K2H8M8	../datasets/Structures/A0A0K2H8M8.pdb	alphafold
A0A0K2H8N2	A0A0K2H8N2	../datasets/Structures/A0A0K2H8N2.pdb	alphafold
A0A0K2H8P3	A0A0K2H8P3	../datasets/Structures/A0A0K2H8P3.pdb	alphafold
A0A0K2H8P4	A0A0K2H8P4	../datasets/Structures/A0A0K2H8P4.pdb	alphafold
A0A0K2H8P6	A0A0K2H8P6	../datasets/Structures/A0A0K2H8P6.pdb	alphafold
A0A0K2H8Q0	A0A0K2H8Q0	../datasets/Structures/A0A0K2H8Q0.pdb	alphafold
A0A0K2H8Q6	A0A0K2H8Q6	../datasets/Structures/A0A0K2H8Q6.pdb	alphafold
A0A0K2H8Q7	A0A0K2H8Q7	../datasets/Structures/A0A0K2H8Q7.pdb	alphafold
A0A0K2H8R2	A0A0K2H8R2	../datasets/Structures/A0A0K2H8R2.pdb	alphafold
A0A0K2H8R3	A0A0K2H8R3	../datasets/Structures/A0A0K2H8R3.pdb	alphafold
A0A0K2H8R4	A0A0K2H8R4	../datasets/Structures/A0A0K2H8R4.pdb	alphafold
A0A0K2H8R8	A0A0K2H8R8	../datasets/Structures/A0A0K2H8R8.pdb	alphafold
A0A0K2H8S1	A0A0K2H8S1	../datasets/Structures/A0A0K2H8S1.pdb	alphafold
A0A0K2H8S8	A0A0K2H8S8	../datasets/Structures/A0A0K2H8S8.pdb	alphafold
A0A0K2H8T0	A0A0K2H8T0	../datasets/Structures/A0A0K2H8T0.pdb	alphafold
A0A0K2H8T2	A0A0K2H8T2	../datasets/Structures/A0A0K2H8T2.pdb	alphafold
A0A0K2H8T4	A0A0K2H8T4	../datasets/Structures/A0A0K2H8T4.pdb	alphafold
A0A0K2H8T8	A0A0K2H8T8	../datasets/Structures/A0A0K2H8T8.pdb	alphafold
A0A0K2H8U2	A0A0K2H8U2	../datasets/Structures/A0A0K2H8U2.pdb	alphafold
A0A0K2H8U3	A0A0K2H8U3	../datasets/Structures/A0A0K2H8U3.pdb	alphafold
A0A0K2H8U6	A0A0K2H8U6	../datasets/Structures/A0A0K2H8U6.pdb	alphafold
A0A0K2H8U9	A0A0K2H8U9	../datasets/Structures/A0A0K2H8U9.pdb	alphafold
A0A0K2H8V1	A0A0K2H8V1	../datasets/Structures/A0A0K2H8V1.pdb	alphafold
A0A0K2H8V2	A0A0K2H8V2	../datasets/Structures/A0A0K2H8V2.pdb	alphafold
A0A0K2H8V7	A0A0K2H8V7	../datasets/Structures/A0A0K2H8V7.pdb	alphafold
A0A0K2H8V9	A0A0K2H8V9	../datasets/Structures/A0A0K2H8V9.pdb	alphafold
A0A0K2H8W0	A0A0K2H8W0	../datasets/Structures/A0A0K2H8W0.pdb	alphafold
A0A0K2H8W1	A0A0K2H8W1	../datasets/Structures/A0A0K2H8W1.pdb	alphafold
A0A0K2H8W2	A0A0K2H8W2	../datasets/Structures/A0A0K2H8W2.pdb	alphafold
A0A0K2H8W5	A0A0K2H8W5	../datasets/Structures/A0A0K2H8W5.pdb	alphafold
A0A0K2H8W6	A0A0K2H8W6	../datasets/Structures/A0A0K2H8W6.pdb	alphafold
A0A0K2H8W8	A0A0K2H8W8	../datasets/Structures/A0A0K2H8W8.pdb	alphafold
A0A0K2H8W9	A0A0K2H8W9	../datasets/Structures/A0A0K2H8W9.pdb	alphafold
A0A0K2H8X0	A0A0K2H8X0	../datasets/Structures/A0A0K2H8X0.pdb	alphafold
A0A0K2H8X2	A0A0K2H8X2	../datasets/Structures/A0A0K2H8X2.pdb	alphafold
A0A0K2H8X6	A0A0K2H8X6	../datasets/Structures/A0A0K2H8X6.pdb	alphafold
A0A0K2H8X9	A0A0K2H8X9	../datasets/Structures/A0A0K2H8X9.pdb	alphafold
A0A0K2H8Y0	A0A0K2H8Y0	../datasets/Structures/A0A0K2H8Y0.pdb	alphafold
A0A0K2H8Y3	A0A0K2H8Y3	../datasets/Structures/A0A0K2H8Y3.pdb	alphafold
A0A0K2H8Y6	A0A0K2H8Y6	../datasets/Structures/A0A0K2H8Y6.pdb	alphafold
A0A0K2H8Z0	A0A0K2H8Z0	../datasets/Structures/A0A0K2H8Z0.pdb	alphafold
A0A0K2H8Z2	A0A0K2H8Z2	../datasets/Structures/A0A0K2H8Z2.pdb	alphafold
A0A0K2H8Z3	A0A0K2H8Z3	../datasets/Structures/A0A0K2H8Z3.pdb	alphafold
A0A0K2H8Z7	A0A0K2H8Z7	../datasets/Structures/A0A0K2H8Z7.pdb	alphafold
A0A0K2H900	A0A0K2H900	../datasets/Structures/A0A0K2H900.pdb	alphafold
A0A0K2H908	A0A0K2H908	../datasets/Structures/A0A0K2H908.pdb	alphafold
A0A0K2H912	A0A0K2H912	../datasets/Structures/A0A0K2H912.pdb	alphafold
A0A0K2H923	A0A0K2H923	../datasets/Structures/A0A0K2H923.pdb	alphafold
A0A0K2H927	A0A0K2H927	../datasets/Structures/A0A0K2H927.pdb	alphafold
A0A0K2H928	A0A0K2H928	../datasets/Structures/A0A0K2H928.pdb	alphafold
A0A0K2H939	A0A0K2H939	../datasets/Structures/A0A0K2H939.pdb	alphafold
A0A0K2H944	A0A0K2H944	../datasets/Structures/A0A0K2H944.pdb	alphafold
A0A0K2H949	A0A0K2H949	../datasets/Structures/A0A0K2H949.pdb	alphafold
A0A0K2H961	A0A0K2H961	../datasets/Structures/A0A0K2H961.pdb	alphafold
A0A0K2H965	A0A0K2H965	../datasets/Structures/A0A0K2H965.pdb	alphafold
A0A0K2H966	A0A0K2H966	../datasets/Structures/A0A0K2H966.pdb	alphafold
A0A0K2H967	A0A0K2H967	../datasets/Structures/A0A0K2H967.pdb	alphafold
A0A0K2H970	A0A0K2H970	../datasets/Structures/A0A0K2H970.pdb	alphafold
A0A0K2H972	A0A0K2H972	../datasets/Structures/A0A0K2H972.pdb	alphafold
A0A0K2H975	A0A0K2H975	../datasets/Structures/A0A0K2H975.pdb	alphafold
A0A0K2H976	A0A0K2H976	../datasets/Structures/A0A0K2H976.pdb	alphafold
A0A0K2H978	A0A0K2H978	../datasets/Structures/A0A0K2H978.pdb	alphafold
A0A0K2H979	A0A0K2H979	../datasets/Structures/A0A0K2H979.pdb	alphafold
A0A0K2H988	A0A0K2H988	../datasets/Structures/A0A0K2H988.pdb	alphafold
A0A0K2H992	A0A0K2H992	../datasets/Structures/A0A0K2H992.pdb	alphafold
A0A0K2H996	A0A0K2H996	../datasets/Structures/A0A0K2H996.pdb	alphafold
A0A0K2H999	A0A0K2H999	../datasets/Structures/A0A0K2H999.pdb	alphafold
A0A0K2H9B5	A0A0K2H9B5	../datasets/Structures/A0A0K2H9B5.pdb	alphafold
A0A0K2H9B8	A0A0K2H9B8	../datasets/Structures/A0A0K2H9B8.pdb	alphafold
A0A0K2H9B9	A0A0K2H9B9	../datasets/Structures/A0A0K2H9B9.pdb	alphafold
A0A0K2H9C0	A0A0K2H9C0	../datasets/Structures/A0A0K2H9C0.pdb	alphafold
A0A0K2H9C7	A0A0K2H9C7	../datasets/Structures/A0A0K2H9C7.pdb	alphafold
A0A0K2H9D5	A0A0K2H9D5	../datasets/Structures/A0A0K2H9D5.pdb	alphafold
A0A0K2H9D6	A0A0K2H9D6	../datasets/Structures/A0A0K2H9D6.pdb	alphafold
A0A0K2H9E8	A0A0K2H9E8	../datasets/Structures/A0A0K2H9E8.pdb	alphafold
A0A0K2H9G3	A0A0K2H9G3	../datasets/Structures/A0A0K2H9G3.pdb	alphafold
A0A0K2H9G7	A0A0K2H9G7	../datasets/Structures/A0A0K2H9G7.pdb	alphafold
A0A0K2H9I4	A0A0K2H9I4	../datasets/Structures/A0A0K2H9I4.pdb	alphafold
A0A0K2H9I7	A0A0K2H9I7	../datasets/Structures/A0A0K2H9I7.pdb	alphafold
A0A0K2H9I9	A0A0K2H9I9	../datasets/Structures/A0A0K2H9I9.pdb	alphafold
A0A0K2H9K5	A0A0K2H9K5	../datasets/Structures/A0A0K2H9K5.pdb	alphafold
A0A0K2H9L0	A0A0K2H9L0	../datasets/Structures/A0A0K2H9L0.pdb	alphafold
A0A0K2H9L4	A0A0K2H9L4	../datasets/Structures/A0A0K2H9L4.pdb	alphafold
A0A0K2H9L5	A0A0K2H9L5	../datasets/Structures/A0A0K2H9L5.pdb	alphafold
A0A0K2H9M4	A0A0K2H9M4	../datasets/Structures/A0A0K2H9M4.pdb	alphafold
A0A0K2H9M9	A0A0K2H9M9	../datasets/Structures/A0A0K2H9M9.pdb	alphafold
A0A0K2H9N1	A0A0K2H9N1	../datasets/Structures/A0A0K2H9N1.pdb	alphafold
A0A0K2H9Q1	A0A0K2H9Q1	../datasets/Structures/A0A0K2H9Q1.pdb	alphafold
A0A0K2H9Q2	A0A0K2H9Q2	../datasets/Structures/A0A0K2H9Q2.pdb	alphafold
A0A0K2H9R4	A0A0K2H9R4	../datasets/Structures/A0A0K2H9R4.pdb	alphafold
A0A0K2H9R8	A0A0K2H9R8	../datasets/Structures/A0A0K2H9R8.pdb	alphafold
A0A0K2H9R9	A0A0K2H9R9	../datasets/Structures/A0A0K2H9R9.pdb	alphafold
A0A0K2H9T2	A0A0K2H9T2	../datasets/Structures/A0A0K2H9T2.pdb	alphafold
A0A0K2H9T3	A0A0K2H9T3	../datasets/Structures/A0A0K2H9T3.pdb	alphafold
A0A0K2H9T5	A0A0K2H9T5	../datasets/Structures/A0A0K2H9T5.pdb	alphafold
A0A0K2H9U6	A0A0K2H9U6	../datasets/Structures/A0A0K2H9U6.pdb	alphafold
A0A0K2H9U8	A0A0K2H9U8	../datasets/Structures/A0A0K2H9U8.pdb	alphafold
A0A0K2H9U9	A0A0K2H9U9	../datasets/Structures/A0A0K2H9U9.pdb	alphafold
A0A0K2H9V7	A0A0K2H9V7	../datasets/Structures/A0A0K2H9V7.pdb	alphafold
A0A0K2H9Y2	A0A0K2H9Y2	../datasets/Structures/A0A0K2H9Y2.pdb	alphafold
A0A0K2H9Y4	A0A0K2H9Y4	../datasets/Structures/A0A0K2H9Y4.pdb	alphafold
A0A0K2H9Z3	A0A0K2H9Z3	../datasets/Structures/A0A0K2H9Z3.pdb	alphafold
A0A0K2HA02	A0A0K2HA02	../datasets/Structures/A0A0K2HA02.pdb	alphafold
A0A0K2HA03	A0A0K2HA03	../datasets/Structures/A0A0K2HA03.pdb	alphafold
A0A0K2HA07	A0A0K2HA07	../datasets/Structures/A0A0K2HA07.pdb	alphafold
A0A0K2HA12	A0A0K2HA12	../datasets/Structures/A0A0K2HA12.pdb	alphafold
A0A0K2HA14	A0A0K2HA14	../datasets/Structures/A0A0K2HA14.pdb	alphafold
A0A0K2HA18	A0A0K2HA18	../datasets/Structures/A0A0K2HA18.pdb	alphafold
A0A0K2HA21	A0A0K2HA21	../datasets/Structures/A0A0K2HA21.pdb	alphafold
A0A0K2HA26	A0A0K2HA26	../datasets/Structures/A0A0K2HA26.pdb	alphafold
A0A0K2HA28	A0A0K2HA28	../datasets/Structures/A0A0K2HA28.pdb	alphafold
A0A0K2HA33	A0A0K2HA33	../datasets/Structures/A0A0K2HA33.pdb	alphafold
A0A0K2HA39	A0A0K2HA39	../datasets/Structures/A0A0K2HA39.pdb	alphafold
A0A0K2HA49	A0A0K2HA49	../datasets/Structures/A0A0K2HA49.pdb	alphafold
A0A0K2HA54	A0A0K2HA54	../datasets/Structures/A0A0K2HA54.pdb	alphafold
A0A0K2HA55	A0A0K2HA55	../datasets/Structures/A0A0K2HA55.pdb	alphafold
A0A0K2HA60	A0A0K2HA60	../datasets/Structures/A0A0K2HA60.pdb	alphafold
A0A0K2HA87	A0A0K2HA87	../datasets/Structures/A0A0K2HA87.pdb	alphafold
A0A0K2HA88	A0A0K2HA88	../datasets/Structures/A0A0K2HA88.pdb	alphafold
A0A0K2HA96	A0A0K2HA96	../datasets/Structures/A0A0K2HA96.pdb	alphafold
A0A0K2HAA5	A0A0K2HAA5	../datasets/Structures/A0A0K2HAA5.pdb	alphafold
A0A0K2HAA6	A0A0K2HAA6	../datasets/Structures/A0A0K2HAA6.pdb	alphafold
A0A0K2HAB3	A0A0K2HAB3	../datasets/Structures/A0A0K2HAB3.pdb	alphafold
A0A0K2HAB5	A0A0K2HAB5	../datasets/Structures/A0A0K2HAB5.pdb	alphafold
A0A0K2HAC9	A0A0K2HAC9	../datasets/Structures/A0A0K2HAC9.pdb	alphafold
A0A0K2HAD6	A0A0K2HAD6	../datasets/Structures/A0A0K2HAD6.pdb	alphafold
A0A0K2HAE0	A0A0K2HAE0	../datasets/Structures/A0A0K2HAE0.pdb	alphafold
A0A0K2HAE8	A0A0K2HAE8	../datasets/Structures/A0A0K2HAE8.pdb	alphafold
A0A0K2HAG9	A0A0K2HAG9	../datasets/Structures/A0A0K2HAG9.pdb	alphafold
A0A0K2HAH8	A0A0K2HAH8	../datasets/Structures/A0A0K2HAH8.pdb	alphafold
A0A0K2HAJ1	A0A0K2HAJ1	../datasets/Structures/A0A0K2HAJ1.pdb	alphafold
A0A0K2HAK3	A0A0K2HAK3	../datasets/Structures/A0A0K2HAK3.pdb	alphafold
A0A0K2HAK5	A0A0K2HAK5	../datasets/Structures/A0A0K2HAK5.pdb	alphafold
A0A0K2HAL3	A0A0K2HAL3	../datasets/Structures/A0A0K2HAL3.pdb	alphafold
A0A0K2HAL9	A0A0K2HAL9	../datasets/Structures/A0A0K2HAL9.pdb	alphafold
A0A0K2HAM3	A0A0K2HAM3	../datasets/Structures/A0A0K2HAM3.pdb	alphafold
A0A0K2HAM5	A0A0K2HAM5	../datasets/Structures/A0A0K2HAM5.pdb	alphafold
A0A0K2HAN0	A0A0K2HAN0	../datasets/Structures/A0A0K2HAN0.pdb	alphafold
A0A0K2HAN4	A0A0K2HAN4	../datasets/Structures/A0A0K2HAN4.pdb	alphafold
A0A0K2HAP2	A0A0K2HAP2	../datasets/Structures/A0A0K2HAP2.pdb	alphafold
A0A0K2HAR9	A0A0K2HAR9	../datasets/Structures/A0A0K2HAR9.pdb	alphafold
A0A0K2HAS5	A0A0K2HAS5	../datasets/Structures/A0A0K2HAS5.pdb	alphafold
A0A0K2HAU2	A0A0K2HAU2	../datasets/Structures/A0A0K2HAU2.pdb	alphafold
A0A0K2HAV2	A0A0K2HAV2	../datasets/Structures/A0A0K2HAV2.pdb	alphafold
A0A0K2HAV3	A0A0K2HAV3	../datasets/Structures/A0A0K2HAV3.pdb	alphafold
A0A0K2HAW2	A0A0K2HAW2	../datasets/Structures/A0A0K2HAW2.pdb	alphafold
A0A0K2HAX8	A0A0K2HAX8	../datasets/Structures/A0A0K2HAX8.pdb	alphafold
A0A0K2HAY1	A0A0K2HAY1	../datasets/Structures/A0A0K2HAY1.pdb	alphafold
A0A0K2HAY9	A0A0K2HAY9	../datasets/Structures/A0A0K2HAY9.pdb	alphafold
A0A0K2HB04	A0A0K2HB04	../datasets/Structures/A0A0K2HB04.pdb	alphafold
A0A0K2HB13	A0A0K2HB13	../datasets/Structures/A0A0K2HB13.pdb	alphafold
A0A0K2HB22	A0A0K2HB22	../datasets/Structures/A0A0K2HB22.pdb	alphafold
A0A0K2HB24	A0A0K2HB24	../datasets/Structures/A0A0K2HB24.pdb	alphafold
A0A0K2HB33	A0A0K2HB33	../datasets/Structures/A0A0K2HB33.pdb	alphafold
A0A0K2HB46	A0A0K2HB46	../datasets/Structures/A0A0K2HB46.pdb	alphafold
A0A0K2HB49	A0A0K2HB49	../datasets/Structures/A0A0K2HB49.pdb	alphafold
A0A0K2HB59	A0A0K2HB59	../datasets/Structures/A0A0K2HB59.pdb	alphafold
A0A0K2HB61	A0A0K2HB61	../datasets/Structures/A0A0K2HB61.pdb	alphafold
A0A0K2HB63	A0A0K2HB63	../datasets/Structures/A0A0K2HB63.pdb	alphafold
A0A0K2HB73	A0A0K2HB73	../datasets/Structures/A0A0K2HB73.pdb	alphafold
A0A0K2HB81	A0A0K2HB81	../datasets/Structures/A0A0K2HB81.pdb	alphafold
A0A0K2HB83	A0A0K2HB83	../datasets/Structures/A0A0K2HB83.pdb	alphafold
A0A0K2HB91	A0A0K2HB91	../datasets/Structures/A0A0K2HB91.pdb	alphafold
A0A0K2HBA1	A0A0K2HBA1	../datasets/Structures/A0A0K2HBA1.pdb	alphafold
A0A0K2HBA7	A0A0K2HBA7	../datasets/Structures/A0A0K2HBA7.pdb	alphafold
A0A0K2HBA8	A0A0K2HBA8	../datasets/Structures/A0A0K2HBA8.pdb	alphafold
A0A0K2HBA9	A0A0K2HBA9	../datasets/Structures/A0A0K2HBA9.pdb	alphafold
A0A0K2HBB4	A0A0K2HBB4	../datasets/Structures/A0A0K2HBB4.pdb	alphafold
A0A0K2HBB5	A0A0K2HBB5	../datasets/Structures/A0A0K2HBB5.pdb	alphafold
A0A0K2HBC0	A0A0K2HBC0	../datasets/Structures/A0A0K2HBC0.pdb	alphafold
A0A0K2HBC3	A0A0K2HBC3	../datasets/Structures/A0A0K2HBC3.pdb	alphafold
A0A0K2HBE4	A0A0K2HBE4	../datasets/Structures/A0A0K2HBE4.pdb	alphafold
A0A0K2HBG6	A0A0K2HBG6	../datasets/Structures/A0A0K2HBG6.pdb	alphafold
A0A0K2HBH7	A0A0K2HBH7	../datasets/Structures/A0A0K2HBH7.pdb	alphafold
A0A0K2HBI4	A0A0K2HBI4	../datasets/Structures/A0A0K2HBI4.pdb	alphafold
A0A0K2HBJ7	A0A0K2HBJ7	../datasets/Structures/A0A0K2HBJ7.pdb	alphafold
A0A0K2HBJ8	A0A0K2HBJ8	../datasets/Structures/A0A0K2HBJ8.pdb	alphafold
A0A0K2HBK5	A0A0K2HBK5	../datasets/Structures/A0A0K2HBK5.pdb	alphafold
A0A0K2HBK7	A0A0K2HBK7	../datasets/Structures/A0A0K2HBK7.pdb	alphafold
A0A0K2HBK8	A0A0K2HBK8	../datasets/Structures/A0A0K2HBK8.pdb	alphafold
A0A0K2HBL4	A0A0K2HBL4	../datasets/Structures/A0A0K2HBL4.pdb	alphafold
A0A0K2HBL9	A0A0K2HBL9	../datasets/Structures/A0A0K2HBL9.pdb	alphafold
A0A0K2HBM0	A0A0K2HBM0	../datasets/Structures/A0A0K2HBM0.pdb	alphafold
A0A0K2HBM3	A0A0K2HBM3	../datasets/Structures/A0A0K2HBM3.pdb	alphafold
A0A0K2HBM4	A0A0K2HBM4	../datasets/Structures/A0A0K2HBM4.pdb	alphafold
A0A0K2HBM5	A0A0K2HBM5	../datasets/Structures/A0A0K2HBM5.pdb	alphafold
A0A0K2HBN0	A0A0K2HBN0	../datasets/Structures/A0A0K2HBN0.pdb	alphafold
A0A0K2HBR6	A0A0K2HBR6	../datasets/Structures/A0A0K2HBR6.pdb	alphafold
A0A0K2HBR7	A0A0K2HBR7	../datasets/Structures/A0A0K2HBR7.pdb	alphafold
A0A0K2HBT0	A0A0K2HBT0	../datasets/Structures/A0A0K2HBT0.pdb	alphafold
A0A0K2HBT6	A0A0K2HBT6	../datasets/Structures/A0A0K2HBT6.pdb	alphafold
A0A0K2HBU2	A0A0K2HBU2	../datasets/Structures/A0A0K2HBU2.pdb	alphafold
A0A0K2HBU4	A0A0K2HBU4	../datasets/Structures/A0A0K2HBU4.pdb	alphafold
A0A0K2HBV1	A0A0K2HBV1	../datasets/Structures/A0A0K2HBV1.pdb	alphafold
A0A0K2HBV5	A0A0K2HBV5	../datasets/Structures/A0A0K2HBV5.pdb	alphafold
A0A0K2HBX8	A0A0K2HBX8	../datasets/Structures/A0A0K2HBX8.pdb	alphafold
A0A0K2HBY2	A0A0K2HBY2	../datasets/Structures/A0A0K2HBY2.pdb	alphafold
A0A0K2HBY9	A0A0K2HBY9	../datasets/Structures/A0A0K2HBY9.pdb	alphafold
A0A0K2HBZ0	A0A0K2HBZ0	../datasets/Structures/A0A0K2HBZ0.pdb	alphafold
A0A0K2HBZ4	A0A0K2HBZ4	../datasets/Structures/A0A0K2HBZ4.pdb	alphafold
A0A0K2HBZ6	A0A0K2HBZ6	../datasets/Structures/A0A0K2HBZ6.pdb	alphafold
A0A0K2HBZ7	A0A0K2HBZ7	../datasets/Structures/A0A0K2HBZ7.pdb	alphafold
A0A0K2HBZ8	A0A0K2HBZ8	../datasets/Structures/A0A0K2HBZ8.pdb	alphafold
A0A0K2HC08	A0A0K2HC08	../datasets/Structures/A0A0K2HC08.pdb	alphafold
A0A0K2HC10	A0A0K2HC10	../datasets/Structures/A0A0K2HC10.pdb	alphafold
A0A0K2HC15	A0A0K2HC15	../datasets/Structures/A0A0K2HC15.pdb	alphafold
A0A0K2HC17	A0A0K2HC17	../datasets/Structures/A0A0K2HC17.pdb	alphafold
A0A0K2HC38	A0A0K2HC38	../datasets/Structures/A0A0K2HC38.pdb	alphafold
A0A0K2HC46	A0A0K2HC46	../datasets/Structures/A0A0K2HC46.pdb	alphafold
A0A0K2HC53	A0A0K2HC53	../datasets/Structures/A0A0K2HC53.pdb	alphafold
A0A0K2HC55	A0A0K2HC55	../datasets/Structures/A0A0K2HC55.pdb	alphafold
A0A0K2HC58	A0A0K2HC58	../datasets/Structures/A0A0K2HC58.pdb	alphafold
A0A0K2HC63	A0A0K2HC63	../datasets/Structures/A0A0K2HC63.pdb	alphafold
A0A0K2HC76	A0A0K2HC76	../datasets/Structures/A0A0K2HC76.pdb	alphafold
